<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS,1,20200827,131100,127100.0000000,127140.0000000,127100.0000000,127130.0000000,320
SPFB.RTS,1,20200827,131200,127110.0000000,127160.0000000,127100.0000000,127160.0000000,254
SPFB.RTS,1,20200827,131300,127150.0000000,127200.0000000,127140.0000000,127200.0000000,264
SPFB.RTS,1,20200827,131400,127200.0000000,127230.0000000,127130.0000000,127130.0000000,339
SPFB.RTS,1,20200827,131500,127130.0000000,127150.0000000,127100.0000000,127120.0000000,298
SPFB.RTS,1,20200827,131600,127130.0000000,127190.0000000,127130.0000000,127150.0000000,344
SPFB.RTS,1,20200827,131700,127170.0000000,127180.0000000,127140.0000000,127170.0000000,180
SPFB.RTS,1,20200827,131800,127160.0000000,127160.0000000,127110.0000000,127110.0000000,206
SPFB.RTS,1,20200827,131900,127120.0000000,127180.0000000,127120.0000000,127160.0000000,146
SPFB.RTS,1,20200827,132000,127160.0000000,127170.0000000,127120.0000000,127130.0000000,255
SPFB.RTS,1,20200827,132100,127130.0000000,127160.0000000,127110.0000000,127160.0000000,208
SPFB.RTS,1,20200827,132200,127160.0000000,127170.0000000,127130.0000000,127130.0000000,283
SPFB.RTS,1,20200827,132300,127130.0000000,127240.0000000,127130.0000000,127220.0000000,664
SPFB.RTS,1,20200827,132400,127230.0000000,127250.0000000,127200.0000000,127220.0000000,231
SPFB.RTS,1,20200827,132500,127220.0000000,127250.0000000,127210.0000000,127210.0000000,175
SPFB.RTS,1,20200827,132600,127200.0000000,127230.0000000,127100.0000000,127110.0000000,573
SPFB.RTS,1,20200827,132700,127110.0000000,127110.0000000,127020.0000000,127040.0000000,1063
SPFB.RTS,1,20200827,132800,127040.0000000,127100.0000000,127030.0000000,127090.0000000,312
SPFB.RTS,1,20200827,132900,127100.0000000,127140.0000000,127090.0000000,127090.0000000,197
SPFB.RTS,1,20200827,133000,127090.0000000,127090.0000000,126970.0000000,127020.0000000,1134
SPFB.RTS,1,20200827,133100,127010.0000000,127040.0000000,126950.0000000,126960.0000000,474
SPFB.RTS,1,20200827,133200,126960.0000000,127030.0000000,126930.0000000,127010.0000000,581
SPFB.RTS,1,20200827,133300,127020.0000000,127030.0000000,127000.0000000,127030.0000000,102
SPFB.RTS,1,20200827,133400,127030.0000000,127030.0000000,126830.0000000,126840.0000000,2437
SPFB.RTS,1,20200827,133500,126840.0000000,126860.0000000,126650.0000000,126660.0000000,2665
SPFB.RTS,1,20200827,133600,126670.0000000,126720.0000000,126620.0000000,126660.0000000,1608
SPFB.RTS,1,20200827,133700,126660.0000000,126700.0000000,126630.0000000,126660.0000000,615
SPFB.RTS,1,20200827,133800,126640.0000000,126740.0000000,126600.0000000,126720.0000000,985
SPFB.RTS,1,20200827,133900,126730.0000000,126740.0000000,126600.0000000,126610.0000000,660
SPFB.RTS,1,20200827,134000,126620.0000000,126640.0000000,126550.0000000,126610.0000000,1563
SPFB.RTS,1,20200827,134100,126620.0000000,126670.0000000,126600.0000000,126660.0000000,705
SPFB.RTS,1,20200827,134200,126650.0000000,126690.0000000,126630.0000000,126680.0000000,319
SPFB.RTS,1,20200827,134300,126670.0000000,126690.0000000,126650.0000000,126690.0000000,264
SPFB.RTS,1,20200827,134400,126690.0000000,126690.0000000,126550.0000000,126560.0000000,1080
SPFB.RTS,1,20200827,134500,126550.0000000,126560.0000000,126380.0000000,126470.0000000,3047
SPFB.RTS,1,20200827,134600,126460.0000000,126520.0000000,126460.0000000,126490.0000000,599
SPFB.RTS,1,20200827,134700,126490.0000000,126550.0000000,126480.0000000,126510.0000000,637
SPFB.RTS,1,20200827,134800,126500.0000000,126520.0000000,126470.0000000,126500.0000000,475
SPFB.RTS,1,20200827,134900,126500.0000000,126570.0000000,126470.0000000,126560.0000000,1028
SPFB.RTS,1,20200827,135000,126560.0000000,126600.0000000,126520.0000000,126590.0000000,1210
SPFB.RTS,1,20200827,135100,126580.0000000,126610.0000000,126450.0000000,126450.0000000,734
SPFB.RTS,1,20200827,135200,126460.0000000,126540.0000000,126420.0000000,126530.0000000,573
SPFB.RTS,1,20200827,135300,126520.0000000,126550.0000000,126510.0000000,126520.0000000,317
SPFB.RTS,1,20200827,135400,126520.0000000,126530.0000000,126440.0000000,126530.0000000,508
SPFB.RTS,1,20200827,135500,126510.0000000,126510.0000000,126400.0000000,126420.0000000,582
SPFB.RTS,1,20200827,135600,126420.0000000,126530.0000000,126400.0000000,126520.0000000,434
SPFB.RTS,1,20200827,135700,126520.0000000,126560.0000000,126470.0000000,126470.0000000,386
SPFB.RTS,1,20200827,135800,126480.0000000,126530.0000000,126470.0000000,126530.0000000,362
SPFB.RTS,1,20200827,135900,126530.0000000,126550.0000000,126520.0000000,126520.0000000,259
SPFB.RTS,1,20200827,140500,126540.0000000,126540.0000000,126300.0000000,126310.0000000,1943
SPFB.RTS,1,20200827,140600,126310.0000000,126380.0000000,126220.0000000,126370.0000000,2122
SPFB.RTS,1,20200827,140700,126370.0000000,126370.0000000,126270.0000000,126300.0000000,825
SPFB.RTS,1,20200827,140800,126300.0000000,126310.0000000,126210.0000000,126240.0000000,1082
SPFB.RTS,1,20200827,140900,126240.0000000,126360.0000000,126170.0000000,126340.0000000,1220
SPFB.RTS,1,20200827,141000,126330.0000000,126370.0000000,126230.0000000,126260.0000000,1072
SPFB.RTS,1,20200827,141100,126250.0000000,126280.0000000,126180.0000000,126200.0000000,593
SPFB.RTS,1,20200827,141200,126210.0000000,126260.0000000,126130.0000000,126230.0000000,2059
SPFB.RTS,1,20200827,141300,126240.0000000,126300.0000000,126210.0000000,126300.0000000,432
SPFB.RTS,1,20200827,141400,126300.0000000,126300.0000000,126250.0000000,126280.0000000,269
SPFB.RTS,1,20200827,141500,126300.0000000,126300.0000000,126240.0000000,126260.0000000,405
SPFB.RTS,1,20200827,141600,126270.0000000,126370.0000000,126270.0000000,126310.0000000,1144
SPFB.RTS,1,20200827,141700,126320.0000000,126320.0000000,126260.0000000,126270.0000000,320
SPFB.RTS,1,20200827,141800,126260.0000000,126270.0000000,126200.0000000,126210.0000000,547
SPFB.RTS,1,20200827,141900,126210.0000000,126220.0000000,126180.0000000,126210.0000000,313
SPFB.RTS,1,20200827,142000,126210.0000000,126280.0000000,126200.0000000,126270.0000000,461
SPFB.RTS,1,20200827,142100,126260.0000000,126280.0000000,126230.0000000,126260.0000000,170
SPFB.RTS,1,20200827,142200,126250.0000000,126290.0000000,126230.0000000,126240.0000000,413
SPFB.RTS,1,20200827,142300,126240.0000000,126240.0000000,126080.0000000,126210.0000000,3040
SPFB.RTS,1,20200827,142400,126200.0000000,126260.0000000,126160.0000000,126250.0000000,742
SPFB.RTS,1,20200827,142500,126240.0000000,126320.0000000,126200.0000000,126280.0000000,873
SPFB.RTS,1,20200827,142600,126280.0000000,126320.0000000,126250.0000000,126320.0000000,765
SPFB.RTS,1,20200827,142700,126300.0000000,126360.0000000,126290.0000000,126320.0000000,511
SPFB.RTS,1,20200827,142800,126310.0000000,126340.0000000,126310.0000000,126310.0000000,287
SPFB.RTS,1,20200827,142900,126310.0000000,126360.0000000,126310.0000000,126330.0000000,412
SPFB.RTS,1,20200827,143000,126340.0000000,126360.0000000,126300.0000000,126360.0000000,432
SPFB.RTS,1,20200827,143100,126360.0000000,126360.0000000,126320.0000000,126350.0000000,236
SPFB.RTS,1,20200827,143200,126360.0000000,126390.0000000,126330.0000000,126360.0000000,728
SPFB.RTS,1,20200827,143300,126360.0000000,126390.0000000,126340.0000000,126350.0000000,336
SPFB.RTS,1,20200827,143400,126350.0000000,126430.0000000,126320.0000000,126430.0000000,559
SPFB.RTS,1,20200827,143500,126420.0000000,126440.0000000,126400.0000000,126420.0000000,789
SPFB.RTS,1,20200827,143600,126420.0000000,126560.0000000,126410.0000000,126550.0000000,1716
SPFB.RTS,1,20200827,143700,126560.0000000,126580.0000000,126510.0000000,126550.0000000,701
SPFB.RTS,1,20200827,143800,126560.0000000,126630.0000000,126550.0000000,126600.0000000,714
SPFB.RTS,1,20200827,143900,126610.0000000,126640.0000000,126580.0000000,126630.0000000,466
SPFB.RTS,1,20200827,144000,126620.0000000,126630.0000000,126530.0000000,126540.0000000,832
SPFB.RTS,1,20200827,144100,126550.0000000,126580.0000000,126530.0000000,126560.0000000,220
SPFB.RTS,1,20200827,144200,126560.0000000,126580.0000000,126510.0000000,126540.0000000,237
SPFB.RTS,1,20200827,144300,126540.0000000,126640.0000000,126520.0000000,126620.0000000,553
SPFB.RTS,1,20200827,144400,126610.0000000,126640.0000000,126560.0000000,126640.0000000,614
SPFB.RTS,1,20200827,144500,126620.0000000,126690.0000000,126620.0000000,126680.0000000,534
SPFB.RTS,1,20200827,144600,126680.0000000,126680.0000000,126600.0000000,126650.0000000,598
SPFB.RTS,1,20200827,144700,126650.0000000,126700.0000000,126620.0000000,126640.0000000,425
SPFB.RTS,1,20200827,144800,126640.0000000,126660.0000000,126510.0000000,126530.0000000,1122
SPFB.RTS,1,20200827,144900,126540.0000000,126590.0000000,126520.0000000,126580.0000000,308
SPFB.RTS,1,20200827,145000,126580.0000000,126600.0000000,126570.0000000,126580.0000000,228
SPFB.RTS,1,20200827,145100,126590.0000000,126600.0000000,126510.0000000,126550.0000000,526
SPFB.RTS,1,20200827,145200,126550.0000000,126570.0000000,126520.0000000,126540.0000000,825
SPFB.RTS,1,20200827,145300,126550.0000000,126650.0000000,126530.0000000,126530.0000000,781
SPFB.RTS,1,20200827,145400,126530.0000000,126590.0000000,126520.0000000,126590.0000000,364
SPFB.RTS,1,20200827,145500,126580.0000000,126600.0000000,126550.0000000,126550.0000000,199
SPFB.RTS,1,20200827,145600,126550.0000000,126600.0000000,126530.0000000,126540.0000000,329
SPFB.RTS,1,20200827,145700,126530.0000000,126570.0000000,126520.0000000,126570.0000000,287
SPFB.RTS,1,20200827,145800,126570.0000000,126630.0000000,126560.0000000,126620.0000000,282
SPFB.RTS,1,20200827,145900,126630.0000000,126650.0000000,126570.0000000,126580.0000000,349
SPFB.RTS,1,20200827,150000,126590.0000000,126730.0000000,126580.0000000,126670.0000000,1157
SPFB.RTS,1,20200827,150100,126670.0000000,126710.0000000,126630.0000000,126640.0000000,625
SPFB.RTS,1,20200827,150200,126630.0000000,126710.0000000,126630.0000000,126710.0000000,528
SPFB.RTS,1,20200827,150300,126700.0000000,126770.0000000,126690.0000000,126740.0000000,984
SPFB.RTS,1,20200827,150400,126740.0000000,126780.0000000,126660.0000000,126690.0000000,699
SPFB.RTS,1,20200827,150500,126670.0000000,126750.0000000,126670.0000000,126690.0000000,668
SPFB.RTS,1,20200827,150600,126690.0000000,126720.0000000,126670.0000000,126690.0000000,286
SPFB.RTS,1,20200827,150700,126680.0000000,126720.0000000,126680.0000000,126690.0000000,221
SPFB.RTS,1,20200827,150800,126700.0000000,126710.0000000,126590.0000000,126610.0000000,1229
SPFB.RTS,1,20200827,150900,126620.0000000,126630.0000000,126590.0000000,126620.0000000,400
SPFB.RTS,1,20200827,151000,126630.0000000,126630.0000000,126590.0000000,126610.0000000,415
SPFB.RTS,1,20200827,151100,126600.0000000,126690.0000000,126590.0000000,126670.0000000,582
SPFB.RTS,1,20200827,151200,126670.0000000,126680.0000000,126620.0000000,126660.0000000,188
SPFB.RTS,1,20200827,151300,126660.0000000,126690.0000000,126630.0000000,126630.0000000,170
SPFB.RTS,1,20200827,151400,126630.0000000,126660.0000000,126600.0000000,126650.0000000,267
SPFB.RTS,1,20200827,151500,126640.0000000,126720.0000000,126620.0000000,126630.0000000,455
SPFB.RTS,1,20200827,151600,126630.0000000,126640.0000000,126590.0000000,126610.0000000,515
SPFB.RTS,1,20200827,151700,126610.0000000,126630.0000000,126560.0000000,126590.0000000,462
SPFB.RTS,1,20200827,151800,126580.0000000,126660.0000000,126560.0000000,126660.0000000,414
SPFB.RTS,1,20200827,151900,126660.0000000,126690.0000000,126640.0000000,126690.0000000,363
SPFB.RTS,1,20200827,152000,126670.0000000,126690.0000000,126590.0000000,126670.0000000,780
SPFB.RTS,1,20200827,152100,126680.0000000,126680.0000000,126650.0000000,126670.0000000,115
SPFB.RTS,1,20200827,152200,126680.0000000,126780.0000000,126680.0000000,126740.0000000,992
SPFB.RTS,1,20200827,152300,126740.0000000,126810.0000000,126720.0000000,126740.0000000,1161
SPFB.RTS,1,20200827,152400,126750.0000000,126940.0000000,126750.0000000,126860.0000000,1849
SPFB.RTS,1,20200827,152500,126860.0000000,126960.0000000,126850.0000000,126850.0000000,1745
SPFB.RTS,1,20200827,152600,126850.0000000,126890.0000000,126840.0000000,126860.0000000,505
SPFB.RTS,1,20200827,152700,126860.0000000,126960.0000000,126830.0000000,126960.0000000,890
SPFB.RTS,1,20200827,152800,126950.0000000,126980.0000000,126900.0000000,126930.0000000,541
SPFB.RTS,1,20200827,152900,126930.0000000,126950.0000000,126860.0000000,126890.0000000,519
SPFB.RTS,1,20200827,153000,126900.0000000,126950.0000000,126810.0000000,126820.0000000,823
SPFB.RTS,1,20200827,153100,126840.0000000,126980.0000000,126820.0000000,126920.0000000,748
SPFB.RTS,1,20200827,153200,126910.0000000,126960.0000000,126880.0000000,126910.0000000,326
SPFB.RTS,1,20200827,153300,126910.0000000,126910.0000000,126850.0000000,126860.0000000,314
SPFB.RTS,1,20200827,153400,126850.0000000,126890.0000000,126740.0000000,126760.0000000,1024
SPFB.RTS,1,20200827,153500,126750.0000000,126770.0000000,126670.0000000,126760.0000000,1350
SPFB.RTS,1,20200827,153600,126740.0000000,126750.0000000,126620.0000000,126700.0000000,1783
SPFB.RTS,1,20200827,153700,126700.0000000,126700.0000000,126460.0000000,126650.0000000,2967
SPFB.RTS,1,20200827,153800,126650.0000000,126710.0000000,126560.0000000,126600.0000000,1778
SPFB.RTS,1,20200827,153900,126600.0000000,126660.0000000,126560.0000000,126630.0000000,1289
SPFB.RTS,1,20200827,154000,126620.0000000,126650.0000000,126560.0000000,126630.0000000,1340
SPFB.RTS,1,20200827,154100,126630.0000000,126640.0000000,126580.0000000,126640.0000000,574
SPFB.RTS,1,20200827,154200,126630.0000000,126690.0000000,126620.0000000,126680.0000000,461
SPFB.RTS,1,20200827,154300,126670.0000000,126720.0000000,126670.0000000,126700.0000000,646
SPFB.RTS,1,20200827,154400,126700.0000000,126710.0000000,126660.0000000,126680.0000000,546
SPFB.RTS,1,20200827,154500,126680.0000000,126740.0000000,126640.0000000,126680.0000000,1406
SPFB.RTS,1,20200827,154600,126690.0000000,126780.0000000,126650.0000000,126730.0000000,822
SPFB.RTS,1,20200827,154700,126730.0000000,126900.0000000,126730.0000000,126880.0000000,1448
SPFB.RTS,1,20200827,154800,126870.0000000,126980.0000000,126860.0000000,126950.0000000,1256
SPFB.RTS,1,20200827,154900,126950.0000000,127040.0000000,126850.0000000,126860.0000000,2095
SPFB.RTS,1,20200827,155000,126870.0000000,126900.0000000,126770.0000000,126820.0000000,982
SPFB.RTS,1,20200827,155100,126820.0000000,126910.0000000,126810.0000000,126890.0000000,647
SPFB.RTS,1,20200827,155200,126880.0000000,126890.0000000,126830.0000000,126890.0000000,294
SPFB.RTS,1,20200827,155300,126880.0000000,126940.0000000,126860.0000000,126910.0000000,628
SPFB.RTS,1,20200827,155400,126910.0000000,126910.0000000,126780.0000000,126830.0000000,488
SPFB.RTS,1,20200827,155500,126830.0000000,126830.0000000,126710.0000000,126730.0000000,518
SPFB.RTS,1,20200827,155600,126730.0000000,126780.0000000,126710.0000000,126770.0000000,214
SPFB.RTS,1,20200827,155700,126780.0000000,126820.0000000,126700.0000000,126730.0000000,536
SPFB.RTS,1,20200827,155800,126730.0000000,126760.0000000,126700.0000000,126730.0000000,296
SPFB.RTS,1,20200827,155900,126740.0000000,126740.0000000,126660.0000000,126700.0000000,494
SPFB.RTS,1,20200827,160000,126710.0000000,126920.0000000,126660.0000000,126890.0000000,1222
SPFB.RTS,1,20200827,160100,126890.0000000,126940.0000000,126800.0000000,126810.0000000,1034
SPFB.RTS,1,20200827,160200,126810.0000000,126920.0000000,126810.0000000,126860.0000000,633
SPFB.RTS,1,20200827,160300,126860.0000000,126860.0000000,126690.0000000,126750.0000000,872
SPFB.RTS,1,20200827,160400,126740.0000000,126740.0000000,126570.0000000,126620.0000000,1681
SPFB.RTS,1,20200827,160500,126620.0000000,126700.0000000,126550.0000000,126560.0000000,1279
SPFB.RTS,1,20200827,160600,126560.0000000,126800.0000000,126550.0000000,126790.0000000,1370
SPFB.RTS,1,20200827,160700,126790.0000000,127020.0000000,126780.0000000,126840.0000000,3479
SPFB.RTS,1,20200827,160800,126840.0000000,126980.0000000,126740.0000000,126770.0000000,1519
SPFB.RTS,1,20200827,160900,126760.0000000,126810.0000000,126650.0000000,126710.0000000,1314
SPFB.RTS,1,20200827,161000,126700.0000000,126830.0000000,126680.0000000,126800.0000000,1198
SPFB.RTS,1,20200827,161100,126790.0000000,126890.0000000,126740.0000000,126760.0000000,846
SPFB.RTS,1,20200827,161200,126770.0000000,126880.0000000,126740.0000000,126830.0000000,610
SPFB.RTS,1,20200827,161300,126850.0000000,126910.0000000,126820.0000000,126910.0000000,508
SPFB.RTS,1,20200827,161400,126910.0000000,127170.0000000,126890.0000000,127130.0000000,3028
SPFB.RTS,1,20200827,161500,127120.0000000,127360.0000000,127120.0000000,127320.0000000,4143
SPFB.RTS,1,20200827,161600,127330.0000000,127610.0000000,127320.0000000,127590.0000000,4907
SPFB.RTS,1,20200827,161700,127590.0000000,127670.0000000,127500.0000000,127530.0000000,3969
SPFB.RTS,1,20200827,161800,127530.0000000,127600.0000000,127440.0000000,127540.0000000,2235
SPFB.RTS,1,20200827,161900,127530.0000000,127660.0000000,127430.0000000,127520.0000000,3296
SPFB.RTS,1,20200827,162000,127510.0000000,127640.0000000,127510.0000000,127610.0000000,2990
SPFB.RTS,1,20200827,162100,127600.0000000,127690.0000000,127540.0000000,127650.0000000,3411
SPFB.RTS,1,20200827,162200,127650.0000000,127790.0000000,127640.0000000,127720.0000000,3539
SPFB.RTS,1,20200827,162300,127730.0000000,127790.0000000,127670.0000000,127710.0000000,1682
SPFB.RTS,1,20200827,162400,127710.0000000,127780.0000000,127650.0000000,127660.0000000,1629
SPFB.RTS,1,20200827,162500,127660.0000000,127710.0000000,127570.0000000,127610.0000000,2054
SPFB.RTS,1,20200827,162600,127620.0000000,127670.0000000,127600.0000000,127600.0000000,1058
SPFB.RTS,1,20200827,162700,127620.0000000,127630.0000000,127560.0000000,127590.0000000,1340
SPFB.RTS,1,20200827,162800,127590.0000000,127650.0000000,127530.0000000,127600.0000000,1564
SPFB.RTS,1,20200827,162900,127620.0000000,127670.0000000,127580.0000000,127650.0000000,683
SPFB.RTS,1,20200827,163000,127650.0000000,127690.0000000,127460.0000000,127560.0000000,3304
SPFB.RTS,1,20200827,163100,127560.0000000,127580.0000000,127440.0000000,127510.0000000,1266
SPFB.RTS,1,20200827,163200,127510.0000000,127550.0000000,127320.0000000,127350.0000000,1966
SPFB.RTS,1,20200827,163300,127360.0000000,127390.0000000,127130.0000000,127220.0000000,2455
SPFB.RTS,1,20200827,163400,127210.0000000,127210.0000000,127090.0000000,127110.0000000,1856
SPFB.RTS,1,20200827,163500,127110.0000000,127120.0000000,126850.0000000,126880.0000000,4864
SPFB.RTS,1,20200827,163600,126880.0000000,126940.0000000,126760.0000000,126900.0000000,3669
SPFB.RTS,1,20200827,163700,126880.0000000,126950.0000000,126770.0000000,126780.0000000,2322
SPFB.RTS,1,20200827,163800,126780.0000000,126810.0000000,126580.0000000,126620.0000000,4145
SPFB.RTS,1,20200827,163900,126620.0000000,126720.0000000,126510.0000000,126690.0000000,2916
SPFB.RTS,1,20200827,164000,126680.0000000,126750.0000000,126580.0000000,126670.0000000,3018
